StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Pol_ID,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_1,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_2,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_3,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_4,time_First Click,time_Last Click,time_Page Submit,time_Click Count,oe_5,opin_1,opin_2,opin_3,opin_4,opin_5,opin_6,opin_7,opin_8 ,opin_9,demo_1 ,demo_1 _8_TEXT,demo_2 ,demo_2 _5_TEXT,demo_3 ,demo_4 ,demo_5,demo_5_6_TEXT,demo_8 ,demo_8 _5_TEXT,demo_9 ,demo_10,demo_11 ,USBorn,USBorn_2_TEXT,hon_1,hon_comments ,PROLIFIC_PID
10/4/2023 18:30,10/4/2023 18:36,0,100,368,1,10/4/2023 18:36,R_1rDNqpd3P9P3RRU,63a9e33f1f99635ff892c631,3.143,10.411,60.03,2,The large population and how they benefitted from colonizing other places,2.846,55.477,91.933,3,prejudice and racism as well as more companies being established in the USA ,1.346,61.833,71.674,3,in places like africa and other lower income countries they bought them for cheap ,2.419,2.419,22.144,1,Pollution and global climate change. the holes in the ozone layer,1.63,1.63,21.123,1,"ecosystem loss, deforestation, rising water levels",6,7,5,6,6,6,6,6,2,6,,2,,4,1,4,,2,,2,,,1,,2,,63a9e33f1f99635ff892c631
10/4/2023 18:30,10/4/2023 18:36,0,100,365,1,10/4/2023 18:36,R_3e4gZ1dsIRWIil4,64e8bf89c23bb1e2c761499e,8.396,8.396,100.047,1,The belief that they are among the most powerful countries in the world.,1.572,1.572,43.606,1,The wealthier countries were able to develop more rapidly and took advantage of other countries that were less fortunate.,9.97,9.97,42.272,1,By harvesting/mining it from countries that were rich in these materials.,1.255,1.255,23.157,1,Climate change due to the increase amount of CO2 within the earth's atmosphere.,1.436,1.436,29.189,1,"Increased natural disasters, destruction of habitat, and loss of species.",6,8,6,6,5,6,5,6,3,"5,6",,1,,6,3,2,,1,,,2,,1,,2,,64e8bf89c23bb1e2c761499e
10/4/2023 18:29,10/4/2023 18:37,0,100,490,1,10/4/2023 18:37,R_4Zd49cleuCOUC7n,568e7f66e3ef9e000ba1a089,16.842,16.842,107.67,1,"A relatively stable economy
A relatively stable political environment
A moderate climate
Many natural resources",2.904,2.904,54.7,1,"A more stable political environment
A more stable economy",18.671,18.671,48.663,1,From their colonies.,3.41,3.41,50.841,1,"Largely, depletion of the ozone layer by particulate air pollution",1.671,1.671,104.979,1,"Rising sea level, hotter, colder and more erratic weather, less food production, destruction of ecosystems, loss of coral reefs and marine life due to pollution and rising water temperatures",7,8,8,8,8,8,8,8,1,6,,1,,5,1,1,,1,,,1,,1,,2,,568e7f66e3ef9e000ba1a089
10/4/2023 18:27,10/4/2023 18:37,0,100,622,1,10/4/2023 18:37,R_1eUBv9pLnY73okt,6516e327da6f1e36fd05ace3,140.9,141.167,178.121,2,A well devoted and working financial system ,7.874,8.001,27.101,2,Well developed financial system,116.653,125.015,129.906,4,Imperialism ,57.367,57.51,80.007,2,"Industrial growth, burning of fossil fuels",8.051,8.288,25,2,Lower production of food crops,6,8,7,7,6,7,8,7,3,6,,2,,6,3,5,,2,,1,,,1,,2,,6516e327da6f1e36fd05ace3
10/4/2023 18:31,10/4/2023 18:38,0,100,374,1,10/4/2023 18:38,R_2w03xvcpR6sky2U,64480435f0fd571589cf1e31,44.151,44.151,62.401,1,I believe it was global trade that helped,4.231,40.57,44.032,3,Resources and trade at the most pivotal point in time,21.057,21.057,27.571,1,Slave labour,4.818,26.4,27.023,2,Greenhouse gas emissions ruining our ozone layer,1.821,1.821,31.415,1,"Global warming, higher temperatures, raging natural weather",7,6,8,5,6,6,4,6,3,3,,1,,3,4,2,,1,,,1,,1,,2,None,64480435f0fd571589cf1e31
10/4/2023 18:31,10/4/2023 18:39,0,100,510,1,10/4/2023 18:39,R_2QW1GA8TseeaXen,5ec4a0fffe991f37f61b356e,7.532,30.799,67.342,7,Western nations such as the U.S. stole the natural resources of the global south and the labor of the east to have high standards of living. ,4.512,46.432,59.965,6,These countries stole natural resources and used slave labor to become as wealthy as they are. ,6.202,96.658,133.797,9,"They stole them from other countries. For example, many Congolese people were enslaved to farm rubber for Belgium. These conditions were brutal. The way western nations stole this is a sort of forgotten holocaust. ",1.65,48.036,64.638,4,"The release of CO2 from burning fossil fuels, other anthropogenic GHGs, and decreased release of anthropogenic sulfur compounds. ",1.194,1.194,38.162,1,"Rising sea levels, increased extreme weather, fewer deaths from extreme cold, more deaths from extreme heat, and mass extinction. ",8,8,8,8,8,8,8,8,1,6,,1,,7,6,1,,1,,,1,,1,,2,,5ec4a0fffe991f37f61b356e
10/4/2023 18:31,10/4/2023 18:40,0,100,516,1,10/4/2023 18:40,R_1mf5K0kvFTYa4Y1,640175d4fd2062d9fa478050,3.408,115.568,115.634,4,"Having money and a high population, also the government systems.",2.492,8.668,59.819,4,"Leadership, and not receiving help from other countries. Natural disasters and the land being affected by it",5.667,61.715,70.276,7,Taking them from other countries,5.32,24.839,24.886,4,"Global warming, wrong gases going into the atmosphere.",1.709,26.26,26.934,2,"Change in climate, natural disasters more common",4,6,6,6,5,5,5,6,3,3,,2,,3,3,6,Independent ,3,,,,1,1,,2,,640175d4fd2062d9fa478050
10/4/2023 18:29,10/4/2023 18:42,0,100,750,1,10/4/2023 18:42,R_27dv3TZqUmSYaD2,60f4a96fa040aaa9bac2fb0b,5.602,5.602,127.092,1,"High incomes as a nation that are also felt on the individual/family level? Democracy?

I think these two things create access to things like healthcare and food and shelter but at the root is money that, in some sense, results in shared profits, even though that ""sharing"" can be very unequal at times. ",7.403,135.435,170.008,3,I think Hati and Indonesia were colonized and their ability to make money was taken from them and the countries that colonized them took all the profits. I listened to a new york times story once on all the debt that Haiti incurred as part of their rebellion and uprising against France. France literally crippled their economy for generations with fines and penalties and debt. I don't know anything about Indonisia but I would not be surprised if a country like Britain did something similar to them. ,21.68,45.413,45.95,2,I am pretty sure that those raw materials were grown and harvested by slaves. ,2.997,2.997,32.835,1,Climate change which is caused by humans and the high levels of carbon we release into the atmosphere. ,1.959,149.94,225.894,7,"It can raise sea levels and change weather patterns. This can have long term affects on shorelines, can cause flooding, and can create other weather patterns that humans are not accustomed to living with, like longer hotter fire seasons that burn closer to human settlements. It can also cause weather changes that affect our ability to grow crops and which could lead to food shortages. I think the weather patterns and temperature changes can also affect certain animals ability to find food. I know the polar bears are starving. And it is crazy when one animal leaves an ecosystem the ripple affects that can have on the rest of the ecosystem. ",8,8,8,8,8,8,8,8,1,6,,1,,7,4,2,,1,,,1,,1,,2,,60f4a96fa040aaa9bac2fb0b
10/4/2023 18:30,10/4/2023 18:43,0,100,780,1,10/4/2023 18:43,R_SUhmle5B7CtwrQJ,617596623a1b23c7a05e42dc,27.439,101.848,144.096,3,The idea that western nations have the highest standards of living in the world is an ethnocentric idea. There are many cultures and nations across the globe with high standards of living. Many are much higher than the US which I would argue doesn’t have a high standard of living compared to other “developed” nations. ,2.128,7.922,57.737,3,"This can easily be traced through the history of colonialism, specific British colonialism and imperialism in addition to other European countries and the US. ",1.5,10.767,108.601,3,"Many of the raw materials were mined in the country like coal while others were imported from other countries, either through the slave trade, colonialism, or bought. ",6.635,6.635,65.461,1,There is a natural cycle of temperatures the Earth goes through that is being rapidly sped up by human by products. ,1.303,2.727,127.852,4,"The consequences are severe changes in the environment across the globe from severe droughts to harsh floods, causing emergencies for millions of people. This can cause disruption to agriculture and industry. ",7,8,8,7,4,6,6,7,1,6,,1,,8,3,2,,1,,,1,,1,,2,,617596623a1b23c7a05e42dc
10/4/2023 18:27,10/4/2023 18:43,0,100,937,1,10/4/2023 18:43,R_1nTsIBTaaYkHVj7,5f0a7dec44c42c19a6c9f6d9,13.369,13.369,89.887,1,"By developing trade and partnerships between other countries and leading the way, they were able to develop higher standards or living.",5.299,5.299,72.166,1,"US and Britain have invested more money towards schools, educations and public needs, while many third world countries have not.",13.165,58.751,60.158,2,They were able to get these resources at cheap rates by sourcing it through slave owners and many poor countries.,7.122,7.122,83.314,1,Rising temps have been the result of many made pollutions and climate change that is believed to be a natural occurrence that happens in cycles.,1.784,1.784,58.383,1,"Rising temps cause weather patters to become more extreme and unpredictable, which can threaten lives, safety and well being of people and animals.",6,8,7,4,6,5,6,4,3,6,,2,,3,3,2,,1,,,2,,1,,2,Enjoyed,5f0a7dec44c42c19a6c9f6d9
10/4/2023 18:31,10/4/2023 18:43,0,100,730,1,10/4/2023 18:43,R_10q2QAGXbWVH1Qd,5d7f79e7e41ee70018d9164a,1.038,64.51,194.685,4,I would have to say after they abolished slavery it started to get better for everyone. It changed even further with civil rights leaders in the 50s and through to today. We have a long way to go but it seems we are on the right path even with people on the far right trying to make life harder for people.,2.212,9.044,97.872,2,"Britain colonized everywhere and took over many resources that should have rightfully belonged to it's country of origin. I would have to say that the US is wealthier because of certain industries such as the auto industry, food production etc",5.508,25.74,100.496,2,"They bought/ took from other countries who had an abundance. Cotton was ground nationally, but was farmed on the backs of slave labor and was incredibly an immoral way to amass wealth. ",4.183,4.183,96.075,1,"There are many factors including human activities (burning coal, pollution, methane from cattle) I don't think climate change is ""just a natural evolution of earths atmosphere"" ",1.426,127.298,131.142,4,I would say that one consequence we would see soon would be crop devastation and mass extinctions. The human race could be on the brink of extinction as well. We don't know because we are in unknown territory at this point. The climate has already been changing rapidly and it will probably only continue to do so.,8,8,8,8,5,8,6,8,2,6,,1,,3,2,1,,1,,,1,,1,,2,Thanks,5d7f79e7e41ee70018d9164a
10/4/2023 18:35,10/4/2023 18:43,0,100,466,1,10/4/2023 18:43,R_2aEm5nbCbQjWsGw,5865ecf6a7f6480001ed9791,13.695,27.663,55.335,3,"I'm not sure, but my guess would be inventions and quicker advances in technology.",3.958,3.958,47.406,1,I think democracy helps to curb down corruption.  Corrupt governments seem steal a lot of wealth from their citizens.,8.869,13.683,59.04,2,I think the US had a robust agricultural industry that likely supplied a lot of these needs.  I think Brittan had a lot of colonies that they used for supplies.,2.947,4.027,83.687,2,I think a big part is the expansion of human habitats.,1.196,1.196,44.596,1,"Rising oceans, some areas being too hot to live.",4,6,6,4,3,4,3,4,3,6,,2,,5,2,4,,2,,2,,,1,,2,,5865ecf6a7f6480001ed9791
10/4/2023 18:29,10/4/2023 18:45,0,100,903,1,10/4/2023 18:45,R_3kAMv4BQC3wlY3p,5b66c8d4cda8590001dafb0c,5.55,106.086,110.6,7,Proximity to USA who captured global trade with post WW2 recovery plans and exports their inflation to the rest of the world through weaponization of USD and SWIFT,2.535,2.535,51.591,1,"Complicated history of Colonization, natural resources, free trade. Can not be answered because predates modern nation states",12.526,46.223,83.124,14,Colonization and free trade because they had luxury goods that other countries would trade for natural resources. Also larger navy to enforce ,2.52,162.78,190.481,3,"Cyclical, soil degradation, falsified studies, incentives for global corporate fascism to circumvent nation states by exaggerating effects to justify transnational law",32.08,258.962,277.879,6,"Becomes more difficult to communicate with academics. Flooding, wild fires, draught. Deprivation of civil liberties and self governance",3,8,2,5,4,3,3,5,4,6,,2,,7,5,3,,3,,,,3,1,,2,,5b66c8d4cda8590001dafb0c
10/4/2023 18:30,10/4/2023 18:45,0,100,917,1,10/4/2023 18:45,R_1C164spunM5skwR,5dd396e15a40f2398c38e0e7,11.744,218.984,221.09,3,"Personal freedoms, ever growing populations, democracy, and business competition.",16.5,90.539,161.7,7,"Poorer countries have less natural resources than other countries deem as valuable and would, therefore, trade with them ",36.951,96.293,96.901,3,They either grew or manufactured them or traded with other countries to acquire the goods they needed.,10.301,10.301,55.2,1,Rising temperatures are due to humans.,2.301,189.436,190.203,2,"Rising temps would melt the polar ice caps causing large scale flooding in all costal areas, it would change the ocean currents which would lead to weather changes. There would be less food because of all of these changes and changes in weather might cause another ice age.",6,7,8,6,4,6,4,7,1,6,,1,,5,2,2,,1,,,1,,1,,2,,5dd396e15a40f2398c38e0e7
10/4/2023 18:30,10/4/2023 18:46,0,100,981,1,10/4/2023 18:46,R_vNACwVVVENVLg3f,611ab91a00baa062f55b86d8,1.106,1.106,135.201,1,"I think western nations were quick to develop industrialization and advanced trading systems which allowed these countries to build and accumulate wealth. With increased wealth, leads to increased opportunities that can result in a higher standard of living. More wealth led to more opportunities and resources to develop economies, infrastructure, jobs, etc.",1.118,152.199,172.594,4,"Like I said, Western countries developed advanced trading and economic systems that enabled them to build and maintain wealth. I also think that race played a role. Wealthy nations tended to be ""white"" nations. Countries in which the white race is the majority has had a history of dominating other racial groups.",3.158,3.158,113.857,1,"During the industrial revolution western nations often took advantage of other nations by utilizing goods that weren't as abundant in their home countries. Not only did they use goods, western nations historically also turned to slavery (enslaving peoples of other countries and/or races) to produce goods for the country. ",1.189,1.189,153.261,1,"Temperatures are rising due to climate change. Carbon emissions causes a greenhouse gas effect on our planet. This means gasses are trapped in earth's atmosphere, causing the earth to heat up faster than usual. This is the main reason why temperatures are rising. Industrialization leads to increased carbon emissions. Motor vehicles, commercial agricultures, oil and gas production, are all sources of greenhouse gas emissions and all contribute to a warming climate.",1.551,1.551,286.475,1,"As the temperatures on earth rise, sea levels are rising and land and coastal lands are being claimed by the sea. The sea ice is melting which is detrimental to Artic ecosystems and contribute to sea level rise. Plant and animals species are having a difficult time adjusting to changing climate. Many species could perish are a result of climate change, which affects biodiversity on earth. The food sources we rely on will be affected too as crops can no longer grow in areas they once were able to. This could lead to a global food crisis. Losing land to sea level rising can lead to a housing crisis. Higher temperatures are also correlated with more extreme weather patterns and unpredictable natural disasters (wildfires, stronger hurricanes, etc.), In short, there are many consequences.",8,8,8,6,7,6,5,6,1,"5,6",,1,,7,4,2,,1,,,2,,1,,2,,611ab91a00baa062f55b86d8
